pkt arrived time,pkt arrived time(Scaled),MACsrc,MACdst,APPID,length,noASDU,svID1,smpCnt1,Data1,svID2,smpCnt2,Data2,svID3,smpCnt3,Data3,svID4,smpCnt4,Data4,svID5,smpCnt5,Data5,svID6,smpCnt6,Data6,svID7,smpCnt7,Data7,svID8,smpCnt8,Data8,svID9,smpCnt9,Data9
1648189553.40815,8240947.76704075,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,1,17,66kV2,1,0,66kV3,1,17,TRSF1W1,1,17,TRSF2W1,1,17,TRSF1W2,1,30,TRSF2W2,1,30,CB_TRSF1,1,52,CB_TRSF2,1,52
1648189553.45864,8240947.76729320,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,2,17,66kV2,2,0,66kV3,2,17,TRSF1W1,2,17,TRSF2W1,2,17,TRSF1W2,2,30,TRSF2W2,2,30,CB_TRSF1,2,52,CB_TRSF2,2,52
1648189553.50877,8240947.76754385,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,3,17,66kV2,3,0,66kV3,3,17,TRSF1W1,3,17,TRSF2W1,3,17,TRSF1W2,3,30,TRSF2W2,3,30,CB_TRSF1,3,52,CB_TRSF2,3,52
1648189553.57232,8240947.76786160,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,4,17,66kV2,4,0,66kV3,4,17,TRSF1W1,4,17,TRSF2W1,4,17,TRSF1W2,4,30,TRSF2W2,4,30,CB_TRSF1,4,52,CB_TRSF2,4,52
1648189553.60995,8240947.76804975,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,5,17,66kV2,5,0,66kV3,5,17,TRSF1W1,5,17,TRSF2W1,5,17,TRSF1W2,5,30,TRSF2W2,5,30,CB_TRSF1,5,52,CB_TRSF2,5,52
1648189553.65985,8240947.76829925,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,6,17,66kV2,6,0,66kV3,6,17,TRSF1W1,6,17,TRSF2W1,6,17,TRSF1W2,6,30,TRSF2W2,6,30,CB_TRSF1,6,52,CB_TRSF2,6,52
1648189553.71070,8240947.76855350,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,7,17,66kV2,7,0,66kV3,7,17,TRSF1W1,7,17,TRSF2W1,7,17,TRSF1W2,7,30,TRSF2W2,7,30,CB_TRSF1,7,52,CB_TRSF2,7,52
1648189553.76012,8240947.76880060,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,8,17,66kV2,8,0,66kV3,8,17,TRSF1W1,8,17,TRSF2W1,8,17,TRSF1W2,8,30,TRSF2W2,8,30,CB_TRSF1,8,52,CB_TRSF2,8,52
1648189553.81020,8240947.76905100,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,9,17,66kV2,9,0,66kV3,9,17,TRSF1W1,9,17,TRSF2W1,9,17,TRSF1W2,9,30,TRSF2W2,9,30,CB_TRSF1,9,52,CB_TRSF2,9,52
1648189553.86112,8240947.76930560,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,10,17,66kV2,10,0,66kV3,10,17,TRSF1W1,10,17,TRSF2W1,10,17,TRSF1W2,10,30,TRSF2W2,10,30,CB_TRSF1,10,52,CB_TRSF2,10,52
1648189553.91116,8240947.76955580,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,11,17,66kV2,11,0,66kV3,11,17,TRSF1W1,11,17,TRSF2W1,11,17,TRSF1W2,11,30,TRSF2W2,11,30,CB_TRSF1,11,52,CB_TRSF2,11,52
1648189553.96241,8240947.76981205,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,12,17,66kV2,12,0,66kV3,12,17,TRSF1W1,12,17,TRSF2W1,12,17,TRSF1W2,12,30,TRSF2W2,12,30,CB_TRSF1,12,52,CB_TRSF2,12,52
1648189554.01203,8240947.77006015,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,13,17,66kV2,13,0,66kV3,13,17,TRSF1W1,13,17,TRSF2W1,13,17,TRSF1W2,13,30,TRSF2W2,13,30,CB_TRSF1,13,52,CB_TRSF2,13,52
1648189554.06213,8240947.77031065,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,14,17,66kV2,14,0,66kV3,14,17,TRSF1W1,14,17,TRSF2W1,14,17,TRSF1W2,14,30,TRSF2W2,14,30,CB_TRSF1,14,52,CB_TRSF2,14,52
1648189554.09946,8240947.77049730,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,1,26,22kV2,1,0,22kV3,1,26,FDR1,1,26,FDR2,1,26,FDR3,1,26,FDR4,1,26,F_22kV1,1,0,F_22kV2,1,0
1648189554.11251,8240947.77056255,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,15,17,66kV2,15,0,66kV3,15,17,TRSF1W1,15,17,TRSF2W1,15,17,TRSF1W2,15,30,TRSF2W2,15,30,CB_TRSF1,15,52,CB_TRSF2,15,52
1648189554.14680,8240947.77073400,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,2,26,22kV2,2,0,22kV3,2,26,FDR1,2,26,FDR2,2,26,FDR3,2,26,FDR4,2,26,F_22kV1,2,0,F_22kV2,2,0
1648189554.16352,8240947.77081760,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,16,17,66kV2,16,0,66kV3,16,17,TRSF1W1,16,17,TRSF2W1,16,17,TRSF1W2,16,30,TRSF2W2,16,30,CB_TRSF1,16,52,CB_TRSF2,16,52
1648189554.19819,8240947.77099095,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,3,26,22kV2,3,0,22kV3,3,26,FDR1,3,26,FDR2,3,26,FDR3,3,26,FDR4,3,26,F_22kV1,3,0,F_22kV2,3,0
1648189554.21322,8240947.77106610,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,17,17,66kV2,17,0,66kV3,17,17,TRSF1W1,17,17,TRSF2W1,17,17,TRSF1W2,17,30,TRSF2W2,17,30,CB_TRSF1,17,52,CB_TRSF2,17,52
1648189554.24822,8240947.77124110,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,4,26,22kV2,4,0,22kV3,4,26,FDR1,4,26,FDR2,4,26,FDR3,4,26,FDR4,4,26,F_22kV1,4,0,F_22kV2,4,0
1648189554.26477,8240947.77132385,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,18,17,66kV2,18,0,66kV3,18,17,TRSF1W1,18,17,TRSF2W1,18,17,TRSF1W2,18,30,TRSF2W2,18,30,CB_TRSF1,18,52,CB_TRSF2,18,52
1648189554.29871,8240947.77149355,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,5,26,22kV2,5,0,22kV3,5,26,FDR1,5,26,FDR2,5,26,FDR3,5,26,FDR4,5,26,F_22kV1,5,0,F_22kV2,5,0
1648189554.31402,8240947.77157010,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,19,17,66kV2,19,0,66kV3,19,17,TRSF1W1,19,17,TRSF2W1,19,17,TRSF1W2,19,30,TRSF2W2,19,30,CB_TRSF1,19,52,CB_TRSF2,19,52
1648189554.34989,8240947.77174945,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,6,26,22kV2,6,0,22kV3,6,26,FDR1,6,26,FDR2,6,26,FDR3,6,26,FDR4,6,26,F_22kV1,6,0,F_22kV2,6,0
1648189554.36530,8240947.77182650,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,20,17,66kV2,20,0,66kV3,20,17,TRSF1W1,20,17,TRSF2W1,20,17,TRSF1W2,20,30,TRSF2W2,20,30,CB_TRSF1,20,52,CB_TRSF2,20,52
1648189554.40029,8240947.77200145,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,7,26,22kV2,7,0,22kV3,7,26,FDR1,7,26,FDR2,7,26,FDR3,7,26,FDR4,7,26,F_22kV1,7,0,F_22kV2,7,0
1648189554.41562,8240947.77207810,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,21,17,66kV2,21,0,66kV3,21,17,TRSF1W1,21,17,TRSF2W1,21,17,TRSF1W2,21,30,TRSF2W2,21,30,CB_TRSF1,21,52,CB_TRSF2,21,52
1648189554.45043,8240947.77225215,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,8,26,22kV2,8,0,22kV3,8,26,FDR1,8,26,FDR2,8,26,FDR3,8,26,FDR4,8,26,F_22kV1,8,0,F_22kV2,8,0
1648189554.46681,8240947.77233405,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,22,17,66kV2,22,0,66kV3,22,17,TRSF1W1,22,17,TRSF2W1,22,17,TRSF1W2,22,30,TRSF2W2,22,30,CB_TRSF1,22,52,CB_TRSF2,22,52
1648189554.50076,8240947.77250380,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,9,26,22kV2,9,0,22kV3,9,26,FDR1,9,26,FDR2,9,26,FDR3,9,26,FDR4,9,26,F_22kV1,9,0,F_22kV2,9,0
1648189554.51661,8240947.77258305,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,23,17,66kV2,23,0,66kV3,23,17,TRSF1W1,23,17,TRSF2W1,23,17,TRSF1W2,23,30,TRSF2W2,23,30,CB_TRSF1,23,52,CB_TRSF2,23,52
1648189554.55519,8240947.77277595,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,10,26,22kV2,10,0,22kV3,10,26,FDR1,10,26,FDR2,10,26,FDR3,10,26,FDR4,10,26,F_22kV1,10,0,F_22kV2,10,0
1648189554.56665,8240947.77283325,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,24,17,66kV2,24,0,66kV3,24,17,TRSF1W1,24,17,TRSF2W1,24,17,TRSF1W2,24,30,TRSF2W2,24,30,CB_TRSF1,24,52,CB_TRSF2,24,52
1648189554.60241,8240947.77301205,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,11,26,22kV2,11,0,22kV3,11,26,FDR1,11,26,FDR2,11,26,FDR3,11,26,FDR4,11,26,F_22kV1,11,0,F_22kV2,11,0
1648189554.61711,8240947.77308555,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,25,17,66kV2,25,0,66kV3,25,17,TRSF1W1,25,17,TRSF2W1,25,17,TRSF1W2,25,30,TRSF2W2,25,30,CB_TRSF1,25,52,CB_TRSF2,25,52
1648189554.65304,8240947.77326520,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,12,26,22kV2,12,0,22kV3,12,26,FDR1,12,26,FDR2,12,26,FDR3,12,26,FDR4,12,26,F_22kV1,12,0,F_22kV2,12,0
1648189554.66885,8240947.77334425,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,26,17,66kV2,26,0,66kV3,26,17,TRSF1W1,26,17,TRSF2W1,26,17,TRSF1W2,26,30,TRSF2W2,26,30,CB_TRSF1,26,52,CB_TRSF2,26,52
1648189554.70296,8240947.77351480,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,13,26,22kV2,13,0,22kV3,13,26,FDR1,13,26,FDR2,13,26,FDR3,13,26,FDR4,13,26,F_22kV1,13,0,F_22kV2,13,0
1648189554.71877,8240947.77359385,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,27,17,66kV2,27,0,66kV3,27,17,TRSF1W1,27,17,TRSF2W1,27,17,TRSF1W2,27,30,TRSF2W2,27,30,CB_TRSF1,27,52,CB_TRSF2,27,52
1648189554.75432,8240947.77377160,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,14,26,22kV2,14,0,22kV3,14,26,FDR1,14,26,FDR2,14,26,FDR3,14,26,FDR4,14,26,F_22kV1,14,0,F_22kV2,14,0
1648189554.77039,8240947.77385195,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,28,17,66kV2,28,0,66kV3,28,17,TRSF1W1,28,17,TRSF2W1,28,17,TRSF1W2,28,30,TRSF2W2,28,30,CB_TRSF1,28,52,CB_TRSF2,28,52
1648189554.80395,8240947.77401975,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,15,26,22kV2,15,0,22kV3,15,26,FDR1,15,26,FDR2,15,26,FDR3,15,26,FDR4,15,26,F_22kV1,15,0,F_22kV2,15,0
1648189554.82098,8240947.77410490,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,29,17,66kV2,29,0,66kV3,29,17,TRSF1W1,29,17,TRSF2W1,29,17,TRSF1W2,29,30,TRSF2W2,29,30,CB_TRSF1,29,52,CB_TRSF2,29,52
1648189554.85563,8240947.77427815,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,16,26,22kV2,16,0,22kV3,16,26,FDR1,16,26,FDR2,16,26,FDR3,16,26,FDR4,16,26,F_22kV1,16,0,F_22kV2,16,0
1648189554.87113,8240947.77435565,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,30,17,66kV2,30,0,66kV3,30,17,TRSF1W1,30,17,TRSF2W1,30,17,TRSF1W2,30,30,TRSF2W2,30,30,CB_TRSF1,30,52,CB_TRSF2,30,52
1648189554.90508,8240947.77452540,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,17,26,22kV2,17,0,22kV3,17,26,FDR1,17,26,FDR2,17,26,FDR3,17,26,FDR4,17,26,F_22kV1,17,0,F_22kV2,17,0
1648189554.92130,8240947.77460650,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,31,17,66kV2,31,0,66kV3,31,17,TRSF1W1,31,17,TRSF2W1,31,17,TRSF1W2,31,30,TRSF2W2,31,30,CB_TRSF1,31,52,CB_TRSF2,31,52
1648189554.95579,8240947.77477895,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,18,26,22kV2,18,0,22kV3,18,26,FDR1,18,26,FDR2,18,26,FDR3,18,26,FDR4,18,26,F_22kV1,18,0,F_22kV2,18,0
1648189554.97153,8240947.77485765,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,32,17,66kV2,32,0,66kV3,32,17,TRSF1W1,32,17,TRSF2W1,32,17,TRSF1W2,32,30,TRSF2W2,32,30,CB_TRSF1,32,52,CB_TRSF2,32,52
1648189555.00547,8240947.77502735,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,19,26,22kV2,19,0,22kV3,19,26,FDR1,19,26,FDR2,19,26,FDR3,19,26,FDR4,19,26,F_22kV1,19,0,F_22kV2,19,0
1648189555.02265,8240947.77511325,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,33,17,66kV2,33,0,66kV3,33,17,TRSF1W1,33,17,TRSF2W1,33,17,TRSF1W2,33,30,TRSF2W2,33,30,CB_TRSF1,33,52,CB_TRSF2,33,52
1648189555.05577,8240947.77527885,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,20,26,22kV2,20,0,22kV3,20,26,FDR1,20,26,FDR2,20,26,FDR3,20,26,FDR4,20,26,F_22kV1,20,0,F_22kV2,20,0
1648189555.07272,8240947.77536360,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,34,17,66kV2,34,0,66kV3,34,17,TRSF1W1,34,17,TRSF2W1,34,17,TRSF1W2,34,30,TRSF2W2,34,30,CB_TRSF1,34,52,CB_TRSF2,34,52
1648189555.10619,8240947.77553095,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,21,26,22kV2,21,0,22kV3,21,26,FDR1,21,26,FDR2,21,26,FDR3,21,26,FDR4,21,26,F_22kV1,21,0,F_22kV2,21,0
1648189555.12365,8240947.77561825,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,35,17,66kV2,35,0,66kV3,35,17,TRSF1W1,35,17,TRSF2W1,35,17,TRSF1W2,35,30,TRSF2W2,35,30,CB_TRSF1,35,52,CB_TRSF2,35,52
1648189555.15689,8240947.77578445,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,22,26,22kV2,22,0,22kV3,22,26,FDR1,22,26,FDR2,22,26,FDR3,22,26,FDR4,22,26,F_22kV1,22,0,F_22kV2,22,0
1648189555.17548,8240947.77587740,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,36,17,66kV2,36,0,66kV3,36,17,TRSF1W1,36,17,TRSF2W1,36,17,TRSF1W2,36,30,TRSF2W2,36,30,CB_TRSF1,36,52,CB_TRSF2,36,52
1648189555.20665,8240947.77603325,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4002,491,13,22kV1,23,26,22kV2,23,0,22kV3,23,26,FDR1,23,26,FDR2,23,26,FDR3,23,26,FDR4,23,26,F_22kV1,23,0,F_22kV2,23,0
1648189555.22627,8240947.77613135,20:17:01:16:f2:54,01:0c:cd:04:00:01,0x4001,509,13,66kV1,37,17,66kV2,37,0,66kV3,37,17,TRSF1W1,37,17,TRSF2W1,37,17,TRSF1W2,37,30,TRSF2W2,37,30,CB_TRSF1,37,52,CB_TRSF2,37,52
