pkt arrived time,pkt arrived time(Scaled),MACsrc,MACdst,APPID,length,gocbRef,Timeallowedtolive,datset,goID,t,stNum,sqNum,istest?,num of data,data
1648192719.32694,8240963.59663470,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1648192718,1,0,FALSE,4,"[0, 1, 0, 1]"
1648192719.52775,8240963.59763875,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1648192718,1,0,FALSE,4,"[1, 0, 0, 1]"
1648192720.32756,8240963.60163780,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1648192718,1,1,FALSE,4,"[0, 1, 0, 1]"
1648192720.52873,8240963.60264365,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1648192718,1,1,FALSE,4,"[1, 0, 0, 1]"
1648192721.33205,8240963.60666025,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1648192718,1,2,FALSE,4,"[0, 1, 0, 1]"
1648192721.47779,8240963.60738895,20:17:01:16:f0:11,01:0c:cd:01:00:01,0x8003,152,SimulationTestbed/PIOC$FDR$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_FDR_CBStval,1648192720,1,0,FALSE,7,"[0, 1, 0, 0, 0, 0, 0]"
1648192721.52927,8240963.60764635,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1648192718,1,2,FALSE,4,"[1, 0, 0, 1]"
1648192722.33248,8240963.61166240,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1648192718,1,3,FALSE,4,"[0, 1, 0, 1]"
1648192722.47788,8240963.61238940,20:17:01:16:f0:11,01:0c:cd:01:00:01,0x8003,152,SimulationTestbed/PIOC$FDR$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_FDR_CBStval,1648192720,1,1,FALSE,7,"[0, 1, 0, 0, 0, 0, 0]"
1648192722.52897,8240963.61264485,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1648192718,1,3,FALSE,4,"[1, 0, 0, 1]"
1648192723.33270,8240963.61666350,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1648192718,1,4,FALSE,4,"[0, 1, 0, 1]"
1648192723.47883,8240963.61739415,20:17:01:16:f0:11,01:0c:cd:01:00:01,0x8003,152,SimulationTestbed/PIOC$FDR$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_FDR_CBStval,1648192720,1,2,FALSE,7,"[0, 1, 0, 0, 0, 0, 0]"
1648192723.52994,8240963.61764970,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1648192718,1,4,FALSE,4,"[1, 0, 0, 1]"
1648192724.33291,8240963.62166455,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1648192718,1,5,FALSE,4,"[0, 1, 0, 1]"
1648192724.47912,8240963.62239560,20:17:01:16:f0:11,01:0c:cd:01:00:01,0x8003,152,SimulationTestbed/PIOC$FDR$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_FDR_CBStval,1648192720,1,3,FALSE,7,"[0, 1, 0, 0, 0, 0, 0]"
1648192724.53177,8240963.62265885,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1648192718,1,5,FALSE,4,"[1, 0, 0, 1]"
1648192725.33312,8240963.62666560,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1648192718,1,6,FALSE,4,"[0, 1, 0, 1]"
1648192725.47984,8240963.62739920,20:17:01:16:f0:11,01:0c:cd:01:00:01,0x8003,152,SimulationTestbed/PIOC$FDR$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_FDR_CBStval,1648192720,1,4,FALSE,7,"[0, 1, 0, 0, 0, 0, 0]"
1648192725.53239,8240963.62766195,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1648192718,1,6,FALSE,4,"[1, 0, 0, 1]"
1648192726.33335,8240963.63166675,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1648192718,1,7,FALSE,4,"[0, 1, 0, 1]"
1648192726.48040,8240963.63240200,20:17:01:16:f0:11,01:0c:cd:01:00:01,0x8003,152,SimulationTestbed/PIOC$FDR$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_FDR_CBStval,1648192720,1,5,FALSE,7,"[0, 1, 0, 0, 0, 0, 0]"
1648192726.53238,8240963.63266190,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1648192718,1,7,FALSE,4,"[1, 0, 0, 1]"
1648192727.33466,8240963.63667330,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1648192718,1,8,FALSE,4,"[0, 1, 0, 1]"
1648192727.48045,8240963.63740225,20:17:01:16:f0:11,01:0c:cd:01:00:01,0x8003,152,SimulationTestbed/PIOC$FDR$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_FDR_CBStval,1648192720,1,6,FALSE,7,"[0, 1, 0, 0, 0, 0, 0]"
1648192727.53613,8240963.63768065,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1648192718,1,8,FALSE,4,"[1, 0, 0, 1]"
1648192728.33781,8240963.64168905,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1648192718,1,9,FALSE,4,"[0, 1, 0, 1]"
1648192728.48080,8240963.64240400,20:17:01:16:f0:11,01:0c:cd:01:00:01,0x8003,152,SimulationTestbed/PIOC$FDR$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_FDR_CBStval,1648192720,1,7,FALSE,7,"[0, 1, 0, 0, 0, 0, 0]"
1648192728.53669,8240963.64268345,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1648192718,1,9,FALSE,4,"[1, 0, 0, 1]"
1648192729.33818,8240963.64669090,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1648192718,1,10,FALSE,4,"[0, 1, 0, 1]"
1648192729.48115,8240963.64740575,20:17:01:16:f0:11,01:0c:cd:01:00:01,0x8003,152,SimulationTestbed/PIOC$FDR$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_FDR_CBStval,1648192720,1,8,FALSE,7,"[0, 1, 0, 0, 0, 0, 0]"
1648192729.53755,8240963.64768775,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1648192718,1,10,FALSE,4,"[1, 0, 0, 1]"
1648192730.34171,8240963.65170855,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1648192718,1,11,FALSE,4,"[0, 1, 0, 1]"
